instant,season,yr,mnth,hr,holiday,weekday,workingday,weathersit,temp,atemp,hum,windspeed,cnt_binary
9316,1,1,1,1,0,0,0,1,0.3,0.2727,0.28,0.3582,0
9317,1,1,1,2,0,0,0,1,0.28,0.2576,0.26,0.3284,0
9318,1,1,1,3,0,0,0,1,0.26,0.2576,0.28,0.194,0
9319,1,1,1,4,0,0,0,1,0.24,0.2576,0.3,0.0,0
9320,1,1,1,5,0,0,0,1,0.2,0.2121,0.51,0.1343,0
9321,1,1,1,6,0,0,0,1,0.2,0.2273,0.4,0.1045,0
9322,1,1,1,7,0,0,0,1,0.2,0.2121,0.37,0.1343,0
9323,1,1,1,8,0,0,0,1,0.18,0.197,0.4,0.1343,0
9324,1,1,1,9,0,0,0,1,0.18,0.197,0.43,0.1343,0
9325,1,1,1,10,0,0,0,1,0.24,0.2424,0.35,0.1343,1
9326,1,1,1,11,0,0,0,1,0.28,0.2727,0.28,0.2239,1
9327,1,1,1,12,0,0,0,1,0.32,0.303,0.26,0.2239,1
9328,1,1,1,13,0,0,0,1,0.32,0.303,0.26,0.2239,1
9329,1,1,1,14,0,0,0,1,0.32,0.303,0.26,0.2537,1
9330,1,1,1,15,0,0,0,1,0.36,0.3333,0.25,0.2836,1
9331,1,1,1,16,0,0,0,1,0.36,0.3333,0.21,0.4179,1
9332,1,1,1,17,0,0,0,1,0.36,0.3333,0.21,0.4179,1
9333,1,1,1,18,0,0,0,1,0.34,0.303,0.23,0.3582,1
9334,1,1,1,19,0,0,0,1,0.32,0.303,0.29,0.2537,1
9335,1,1,1,20,0,0,0,1,0.3,0.2879,0.39,0.2239,0
9336,1,1,1,21,0,0,0,1,0.3,0.2879,0.33,0.2836,0
9337,1,1,1,22,0,0,0,1,0.32,0.2879,0.26,0.3881,0
9338,1,1,1,23,0,0,0,1,0.3,0.2727,0.33,0.3284,0
9339,1,1,1,0,0,1,1,2,0.32,0.2879,0.26,0.4179,0
9340,1,1,1,1,0,1,1,1,0.26,0.2273,0.6,0.3582,0
9341,1,1,1,2,0,1,1,1,0.24,0.2121,0.48,0.3582,0
9342,1,1,1,3,0,1,1,1,0.24,0.2273,0.48,0.194,0
9343,1,1,1,4,0,1,1,1,0.2,0.2121,0.51,0.1343,0
9344,1,1,1,5,0,1,1,1,0.2,0.2121,0.51,0.1343,0
9345,1,1,1,6,0,1,1,1,0.22,0.2121,0.44,0.2537,0
9346,1,1,1,7,0,1,1,1,0.22,0.2121,0.44,0.2836,1
9347,1,1,1,8,0,1,1,1,0.2,0.197,0.47,0.2239,1
9348,1,1,1,9,0,1,1,1,0.2,0.197,0.47,0.2239,1
9349,1,1,1,10,0,1,1,1,0.22,0.2121,0.41,0.2836,0
9350,1,1,1,11,0,1,1,1,0.26,0.2576,0.38,0.0,0
9351,1,1,1,12,0,1,1,1,0.26,0.2273,0.35,0.3881,0
9352,1,1,1,13,0,1,1,1,0.3,0.2879,0.31,0.194,0
9353,1,1,1,14,0,1,1,1,0.32,0.3333,0.24,0.1343,0
9354,1,1,1,15,0,1,1,1,0.32,0.3182,0.24,0.194,0
9355,1,1,1,16,0,1,1,1,0.34,0.3333,0.25,0.194,1
9356,1,1,1,17,0,1,1,1,0.36,0.3485,0.21,0.194,1
9357,1,1,1,18,0,1,1,1,0.34,0.3333,0.23,0.1642,1
9358,1,1,1,19,0,1,1,1,0.3,0.3182,0.45,0.1045,1
9359,1,1,1,20,0,1,1,1,0.3,0.303,0.39,0.1642,1
9360,1,1,1,21,0,1,1,1,0.3,0.303,0.42,0.1642,1
9361,1,1,1,22,0,1,1,1,0.28,0.2727,0.48,0.2239,0
9362,1,1,1,23,0,1,1,1,0.26,0.2576,0.6,0.194,0
9363,1,1,1,0,0,2,1,1,0.28,0.2727,0.52,0.2537,0
9364,1,1,1,1,0,2,1,1,0.3,0.2727,0.42,0.2985,0
9365,1,1,1,2,0,2,1,1,0.3,0.2879,0.42,0.2239,0
9366,1,1,1,3,0,2,1,1,0.3,0.2879,0.45,0.2239,0
9367,1,1,1,4,0,2,1,1,0.3,0.2879,0.49,0.194,0
9368,1,1,1,5,0,2,1,1,0.3,0.2879,0.49,0.194,0
9369,1,1,1,6,0,2,1,1,0.28,0.2727,0.52,0.1642,0
9370,1,1,1,7,0,2,1,1,0.26,0.2576,0.6,0.194,1
9371,1,1,1,8,0,2,1,1,0.26,0.2727,0.6,0.1045,1
9372,1,1,1,9,0,2,1,1,0.3,0.2879,0.52,0.194,1
9373,1,1,1,10,0,2,1,2,0.32,0.3182,0.57,0.194,1
9374,1,1,1,11,0,2,1,1,0.4,0.4091,0.37,0.2836,0
9375,1,1,1,12,0,2,1,1,0.4,0.4091,0.43,0.2985,1
9376,1,1,1,13,0,2,1,1,0.46,0.4545,0.36,0.2239,1
9377,1,1,1,14,0,2,1,1,0.5,0.4848,0.29,0.3284,1
9378,1,1,1,15,0,2,1,1,0.54,0.5152,0.26,0.4478,1
9379,1,1,1,16,0,2,1,1,0.54,0.5152,0.26,0.4478,1
9380,1,1,1,17,0,2,1,1,0.54,0.5152,0.26,0.4179,1
9381,1,1,1,18,0,2,1,1,0.54,0.5152,0.24,0.3582,1
9382,1,1,1,19,0,2,1,1,0.5,0.4848,0.29,0.2836,1
9383,1,1,1,20,0,2,1,1,0.4,0.4091,0.58,0.1045,1
9384,1,1,1,21,0,2,1,1,0.46,0.4545,0.33,0.2985,1
9385,1,1,1,22,0,2,1,1,0.44,0.4394,0.35,0.2985,0
9386,1,1,1,23,0,2,1,1,0.44,0.4394,0.38,0.2537,0
9387,1,1,2,0,0,3,1,1,0.44,0.4394,0.38,0.2836,0
9388,1,1,2,1,0,3,1,1,0.44,0.4394,0.41,0.2836,0
9389,1,1,2,2,0,3,1,1,0.44,0.4394,0.44,0.2836,0
9390,1,1,2,3,0,3,1,1,0.44,0.4394,0.44,0.194,0
9391,1,1,2,4,0,3,1,1,0.4,0.4091,0.5,0.1642,0
9392,1,1,2,5,0,3,1,1,0.4,0.4091,0.5,0.1642,0
9393,1,1,2,6,0,3,1,3,0.4,0.4091,0.54,0.1642,0
9394,1,1,2,7,0,3,1,3,0.38,0.3939,0.62,0.0896,1
9395,1,1,2,8,0,3,1,3,0.36,0.3636,0.73,0.1045,1
9396,1,1,2,9,0,3,1,2,0.36,0.3485,0.71,0.194,1
9397,1,1,2,10,0,3,1,1,0.4,0.4091,0.62,0.1343,0
9398,1,1,2,11,0,3,1,1,0.4,0.4091,0.58,0.1642,1
9399,1,1,2,12,0,3,1,1,0.44,0.4394,0.54,0.1045,1
9400,1,1,2,13,0,3,1,1,0.46,0.4545,0.47,0.2239,1
9401,1,1,2,14,0,3,1,1,0.62,0.6212,0.33,0.2239,1
9402,1,1,2,15,0,3,1,1,0.6,0.6212,0.35,0.2836,1
9403,1,1,2,16,0,3,1,1,0.6,0.6212,0.4,0.2239,1
9404,1,1,2,17,0,3,1,1,0.58,0.5455,0.43,0.194,1
9405,1,1,2,18,0,3,1,1,0.56,0.5303,0.46,0.1642,1
9406,1,1,2,19,0,3,1,1,0.54,0.5152,0.52,0.2836,1
9407,1,1,2,20,0,3,1,1,0.52,0.5,0.52,0.1642,1
9408,1,1,2,21,0,3,1,1,0.52,0.5,0.52,0.1642,1
9409,1,1,2,22,0,3,1,1,0.5,0.4848,0.55,0.194,0
9410,1,1,2,23,0,3,1,1,0.46,0.4545,0.63,0.0896,0
9411,1,1,2,0,0,4,1,1,0.46,0.4545,0.59,0.1343,0
9412,1,1,2,1,0,4,1,2,0.46,0.4545,0.55,0.0,0
9413,1,1,2,2,0,4,1,2,0.42,0.4242,0.67,0.1343,0
9414,1,1,2,3,0,4,1,2,0.42,0.4242,0.67,0.1343,0
9415,1,1,2,4,0,4,1,3,0.4,0.4091,0.82,0.0896,0
9416,1,1,2,5,0,4,1,3,0.4,0.4091,0.82,0.0,0
9417,1,1,2,6,0,4,1,3,0.36,0.3788,0.9,0.0,0
9418,1,1,2,7,0,4,1,3,0.36,0.3788,0.93,0.0,1
9419,1,1,2,8,0,4,1,3,0.4,0.4091,0.87,0.0,1
9420,1,1,2,9,0,4,1,3,0.38,0.3939,0.87,0.0,1
9421,1,1,2,10,0,4,1,3,0.42,0.4242,0.77,0.1045,0
9422,1,1,2,11,0,4,1,3,0.4,0.4091,0.82,0.2537,0
9423,1,1,2,12,0,4,1,1,0.42,0.4242,0.82,0.0,1
9424,1,1,2,13,0,4,1,2,0.42,0.4242,0.77,0.0,0
9425,1,1,2,14,0,4,1,1,0.4,0.4091,0.76,0.1045,0
9426,1,1,2,15,0,4,1,1,0.46,0.4545,0.67,0.1642,1
9427,1,1,2,16,0,4,1,1,0.46,0.4545,0.55,0.2836,1
9428,1,1,2,17,0,4,1,1,0.42,0.4242,0.54,0.4925,1
9429,1,1,2,18,0,4,1,1,0.4,0.4091,0.43,0.4627,1
9430,1,1,2,19,0,4,1,1,0.38,0.3939,0.43,0.5224,1
9431,1,1,2,20,0,4,1,1,0.36,0.3182,0.46,0.5224,1
9432,1,1,2,21,0,4,1,1,0.34,0.303,0.46,0.4179,1
9433,1,1,2,22,0,4,1,1,0.32,0.2879,0.49,0.4179,0
9434,1,1,2,23,0,4,1,1,0.32,0.303,0.49,0.2537,0
9435,1,1,2,0,0,5,1,1,0.32,0.2879,0.53,0.3881,0
9436,1,1,2,1,0,5,1,1,0.3,0.2727,0.56,0.3284,0
9437,1,1,2,2,0,5,1,1,0.3,0.2879,0.52,0.2239,0
9438,1,1,2,3,0,5,1,1,0.28,0.2576,0.56,0.2985,0
9439,1,1,2,4,0,5,1,1,0.26,0.2576,0.6,0.2239,0
9440,1,1,2,5,0,5,1,1,0.26,0.2576,0.6,0.2239,0
9441,1,1,2,6,0,5,1,1,0.24,0.2424,0.65,0.1642,0
9442,1,1,2,7,0,5,1,1,0.24,0.2273,0.65,0.2239,1
9443,1,1,2,8,0,5,1,1,0.24,0.2273,0.65,0.2239,1
9444,1,1,2,9,0,5,1,1,0.24,0.2273,0.65,0.194,1
9445,1,1,2,10,0,5,1,1,0.28,0.2576,0.56,0.2836,0
9446,1,1,2,11,0,5,1,1,0.32,0.303,0.53,0.2985,1
9447,1,1,2,12,0,5,1,1,0.34,0.3333,0.46,0.1343,1
9448,1,1,2,13,0,5,1,1,0.36,0.3636,0.46,0.0,1
9449,1,1,2,14,0,5,1,1,0.36,0.3485,0.46,0.2239,1
9450,1,1,2,15,0,5,1,1,0.38,0.3939,0.4,0.0,1
9451,1,1,2,16,0,5,1,1,0.4,0.4091,0.37,0.1045,1
9452,1,1,2,17,0,5,1,1,0.4,0.4091,0.37,0.0896,1
9453,1,1,2,18,0,5,1,1,0.38,0.3939,0.4,0.1343,1
9454,1,1,2,19,0,5,1,1,0.34,0.3485,0.49,0.1045,1
9455,1,1,2,20,0,5,1,1,0.34,0.3485,0.49,0.1045,1
9456,1,1,2,21,0,5,1,1,0.34,0.3485,0.49,0.1045,0
9457,1,1,2,22,0,5,1,1,0.34,0.3485,0.49,0.1045,0
9458,1,1,2,23,0,5,1,1,0.26,0.2727,0.7,0.1045,0
9459,1,1,2,0,0,6,0,1,0.26,0.2727,0.7,0.1045,0
9460,1,1,2,1,0,6,0,1,0.26,0.2727,0.7,0.1045,0
9461,1,1,2,2,0,6,0,1,0.24,0.2576,0.7,0.0896,0
9462,1,1,2,3,0,6,0,1,0.24,0.2879,0.75,0.0,0
9463,1,1,2,4,0,6,0,1,0.24,0.2576,0.81,0.0896,0
9464,1,1,2,5,0,6,0,1,0.24,0.2576,0.81,0.0896,0
9465,1,1,2,6,0,6,0,1,0.22,0.2273,0.87,0.1343,0
9466,1,1,2,7,0,6,0,2,0.24,0.2424,0.87,0.1343,0
9467,1,1,2,8,0,6,0,1,0.24,0.2879,0.87,0.0,0
9468,1,1,2,9,0,6,0,1,0.24,0.2424,0.81,0.1343,1
9469,1,1,2,10,0,6,0,1,0.24,0.2576,0.87,0.1045,1
9470,1,1,2,11,0,6,0,1,0.3,0.3333,0.7,0.0,1
9471,1,1,2,12,0,6,0,2,0.3,0.3182,0.7,0.0896,1
9472,1,1,2,13,0,6,0,2,0.3,0.2879,0.7,0.194,1
9473,1,1,2,14,0,6,0,2,0.32,0.303,0.66,0.2239,1
9474,1,1,2,15,0,6,0,2,0.32,0.303,0.66,0.2239,1
9475,1,1,2,16,0,6,0,2,0.34,0.3333,0.61,0.1642,1
9476,1,1,2,17,0,6,0,3,0.3,0.2879,0.7,0.194,0
9477,1,1,2,18,0,6,0,3,0.28,0.2727,0.75,0.1642,0
9478,1,1,2,19,0,6,0,3,0.26,0.2727,0.87,0.1343,0
9479,1,1,2,20,0,6,0,3,0.24,0.2273,0.93,0.194,0
9480,1,1,2,21,0,6,0,3,0.24,0.2424,0.93,0.1343,0
9481,1,1,2,22,0,6,0,2,0.24,0.2576,0.87,0.0896,0
9482,1,1,2,23,0,6,0,2,0.24,0.2424,0.87,0.1343,0
9483,1,1,2,0,0,0,0,2,0.24,0.2424,0.87,0.1343,0
9484,1,1,2,1,0,0,0,2,0.24,0.2576,0.93,0.1045,0
9485,1,1,2,2,0,0,0,2,0.24,0.2576,0.93,0.1045,0
9486,1,1,2,3,0,0,0,3,0.24,0.2576,0.87,0.0896,0
9487,1,1,2,4,0,0,0,2,0.24,0.2424,0.87,0.1343,0
9488,1,1,2,5,0,0,0,3,0.26,0.2576,0.81,0.194,0
9489,1,1,2,6,0,0,0,2,0.26,0.2424,0.7,0.2537,0
9490,1,1,2,7,0,0,0,2,0.24,0.2424,0.75,0.1642,0
9491,1,1,2,8,0,0,0,2,0.24,0.2424,0.75,0.1642,0
9492,1,1,2,9,0,0,0,2,0.24,0.2273,0.7,0.2239,0
9493,1,1,2,10,0,0,0,2,0.26,0.2424,0.65,0.2836,1
9494,1,1,2,11,0,0,0,2,0.26,0.2576,0.7,0.194,1
9495,1,1,2,12,0,0,0,2,0.26,0.2576,0.65,0.194,1
9496,1,1,2,13,0,0,0,2,0.28,0.2727,0.61,0.1642,1
9497,1,1,2,14,0,0,0,1,0.3,0.303,0.61,0.1642,1
9498,1,1,2,15,0,0,0,2,0.3,0.2879,0.56,0.2537,1
9499,1,1,2,16,0,0,0,1,0.3,0.2879,0.56,0.2239,1
9500,1,1,2,17,0,0,0,1,0.32,0.3182,0.53,0.1642,1
9501,1,1,2,18,0,0,0,1,0.3,0.2879,0.52,0.2537,1
9502,1,1,2,19,0,0,0,1,0.3,0.2879,0.52,0.2239,0
9503,1,1,2,20,0,0,0,1,0.28,0.2727,0.56,0.194,0
9504,1,1,2,21,0,0,0,1,0.28,0.2879,0.56,0.1045,0
9505,1,1,2,22,0,0,0,1,0.26,0.2727,0.6,0.1045,1
9506,1,1,2,23,0,0,0,1,0.24,0.2424,0.7,0.1343,0
9507,1,1,2,0,0,1,1,1,0.24,0.2424,0.65,0.1343,0
9508,1,1,2,1,0,1,1,1,0.22,0.2576,0.75,0.0896,0
9509,1,1,2,2,0,1,1,1,0.22,0.2727,0.75,0.0,0
9510,1,1,2,4,0,1,1,1,0.18,0.2121,0.8,0.1045,0
9511,1,1,2,5,0,1,1,1,0.18,0.2121,0.8,0.1045,0
9512,1,1,2,6,0,1,1,1,0.16,0.1818,0.86,0.1045,0
9513,1,1,2,7,0,1,1,1,0.16,0.1818,0.86,0.1045,1
9514,1,1,2,8,0,1,1,1,0.16,0.1818,0.86,0.1343,1
9515,1,1,2,9,0,1,1,1,0.18,0.2121,0.8,0.1045,1
9516,1,1,2,10,0,1,1,1,0.22,0.2424,0.75,0.1045,0
9517,1,1,2,11,0,1,1,1,0.26,0.2727,0.7,0.1343,0
9518,1,1,2,12,0,1,1,1,0.32,0.3182,0.61,0.1642,1
9519,1,1,2,13,0,1,1,1,0.38,0.3939,0.4,0.2239,0
9520,1,1,2,14,0,1,1,1,0.4,0.4091,0.35,0.1642,0
9521,1,1,2,15,0,1,1,1,0.42,0.4242,0.32,0.2836,1
9522,1,1,2,16,0,1,1,1,0.4,0.4091,0.43,0.2537,1
9523,1,1,2,17,0,1,1,1,0.4,0.4091,0.43,0.2537,1
9524,1,1,2,18,0,1,1,1,0.38,0.3939,0.43,0.2239,1
9525,1,1,2,19,0,1,1,1,0.36,0.3333,0.43,0.2537,1
9526,1,1,2,20,0,1,1,1,0.34,0.3333,0.46,0.1642,1
9527,1,1,2,21,0,1,1,1,0.32,0.3182,0.57,0.1642,1
9528,1,1,2,22,0,1,1,1,0.3,0.303,0.65,0.1343,0
9529,1,1,2,23,0,1,1,1,0.3,0.303,0.65,0.1343,0
9530,1,1,2,0,0,2,1,1,0.3,0.2879,0.7,0.194,0
9531,1,1,2,1,0,2,1,1,0.28,0.2879,0.61,0.1343,0
9532,1,1,2,2,0,2,1,1,0.3,0.3333,0.61,0.0,0
9533,1,1,2,3,0,2,1,2,0.3,0.3333,0.7,0.0,0
9534,1,1,2,4,0,2,1,2,0.3,0.3333,0.7,0.0,0
9535,1,1,2,5,0,2,1,1,0.32,0.3333,0.49,0.0896,0
9536,1,1,2,6,0,2,1,1,0.32,0.303,0.45,0.2985,0
9537,1,1,2,7,0,2,1,1,0.32,0.3485,0.45,0.0,1
9538,1,1,2,8,0,2,1,1,0.3,0.3182,0.49,0.0,1
9539,1,1,2,9,0,2,1,1,0.32,0.3333,0.49,0.0,1
9540,1,1,2,10,0,2,1,1,0.34,0.3333,0.46,0.1642,0
9541,1,1,2,11,0,2,1,1,0.36,0.3485,0.46,0.194,0
9542,1,1,2,12,0,2,1,1,0.4,0.4091,0.4,0.3284,1
9543,1,1,2,13,0,2,1,1,0.44,0.4394,0.38,0.2537,1
9544,1,1,2,14,0,2,1,1,0.44,0.4394,0.38,0.2537,0
9545,1,1,2,15,0,2,1,1,0.44,0.4394,0.38,0.194,1
9546,1,1,2,16,0,2,1,1,0.44,0.4394,0.35,0.2537,1
9547,1,1,2,17,0,2,1,1,0.44,0.4394,0.35,0.194,1
9548,1,1,2,18,0,2,1,1,0.42,0.4242,0.38,0.194,1
9549,1,1,2,19,0,2,1,1,0.38,0.3939,0.43,0.2239,1
9550,1,1,2,20,0,2,1,1,0.36,0.3485,0.5,0.1343,1
9551,1,1,2,21,0,2,1,1,0.34,0.3485,0.61,0.1045,1
9552,1,1,2,22,0,2,1,1,0.32,0.3182,0.57,0.194,0
9553,1,1,2,23,0,2,1,1,0.32,0.3333,0.57,0.1343,0
9554,1,1,2,0,0,3,1,1,0.3,0.2879,0.56,0.2239,0
9555,1,1,2,1,0,3,1,1,0.28,0.2727,0.61,0.1642,0
9556,1,1,2,2,0,3,1,1,0.26,0.303,0.65,0.0,0
9557,1,1,2,3,0,3,1,1,0.26,0.303,0.65,0.0,0
9558,1,1,2,4,0,3,1,1,0.24,0.2576,0.7,0.0896,0
9559,1,1,2,5,0,3,1,1,0.24,0.2576,0.7,0.0896,0
9560,1,1,2,6,0,3,1,2,0.24,0.2879,0.7,0.0,0
9561,1,1,2,7,0,3,1,2,0.24,0.2576,0.7,0.1045,1
9562,1,1,2,8,0,3,1,2,0.24,0.2273,0.7,0.2239,1
9563,1,1,2,9,0,3,1,2,0.24,0.2576,0.7,0.1642,1
9564,1,1,2,10,0,3,1,2,0.26,0.2576,0.7,0.2239,0
9565,1,1,2,11,0,3,1,2,0.26,0.2576,0.65,0.2239,0
9566,1,1,2,12,0,3,1,2,0.28,0.2576,0.65,0.2836,0
9567,1,1,2,13,0,3,1,2,0.28,0.2879,0.61,0.1045,0
9568,1,1,2,14,0,3,1,2,0.3,0.303,0.56,0.1642,0
9569,1,1,2,15,0,3,1,3,0.3,0.3182,0.61,0.1045,0
9570,1,1,2,16,0,3,1,3,0.26,0.2727,0.81,0.1045,0
9571,1,1,2,17,0,3,1,3,0.24,0.2576,0.87,0.1045,1
9572,1,1,2,18,0,3,1,3,0.24,0.2576,0.87,0.1045,1
9573,1,1,2,19,0,3,1,3,0.24,0.2576,0.87,0.1045,1
9574,1,1,2,20,0,3,1,3,0.24,0.2424,0.87,0.1343,0
9575,1,1,2,21,0,3,1,3,0.24,0.2273,0.87,0.194,0
9576,1,1,2,22,0,3,1,2,0.24,0.2424,0.87,0.1343,0
9577,1,1,2,23,0,3,1,2,0.24,0.2424,0.87,0.1642,0
9578,1,1,2,0,0,4,1,2,0.24,0.2424,0.87,0.1642,0
9579,1,1,2,1,0,4,1,2,0.24,0.2424,0.87,0.1343,0
9580,1,1,2,2,0,4,1,1,0.22,0.2273,0.8,0.1343,0
9581,1,1,2,3,0,4,1,1,0.22,0.2121,0.8,0.2836,0
9582,1,1,2,4,0,4,1,2,0.22,0.197,0.75,0.4478,0
9583,1,1,2,5,0,4,1,1,0.2,0.1818,0.75,0.2836,0
9584,1,1,2,6,0,4,1,1,0.2,0.1818,0.75,0.2836,0
9585,1,1,2,7,0,4,1,1,0.2,0.197,0.69,0.2537,1
9586,1,1,2,8,0,4,1,1,0.2,0.197,0.64,0.2537,1
9587,1,1,2,9,0,4,1,1,0.2,0.197,0.59,0.2239,1
9588,1,1,2,10,0,4,1,1,0.22,0.2121,0.51,0.2239,0
9589,1,1,2,11,0,4,1,1,0.24,0.2273,0.52,0.2239,0
9590,1,1,2,12,0,4,1,1,0.26,0.2273,0.48,0.3284,1
9591,1,1,2,13,0,4,1,1,0.3,0.2727,0.42,0.3284,1
9592,1,1,2,14,0,4,1,1,0.32,0.303,0.39,0.2985,1
9593,1,1,2,15,0,4,1,1,0.32,0.303,0.36,0.2985,0
9594,1,1,2,16,0,4,1,1,0.34,0.3333,0.36,0.0,1
9595,1,1,2,17,0,4,1,1,0.34,0.3333,0.34,0.1343,1
9596,1,1,2,18,0,4,1,1,0.34,0.3333,0.31,0.1642,1
9597,1,1,2,19,0,4,1,1,0.32,0.3333,0.33,0.1045,1
9598,1,1,2,20,0,4,1,1,0.32,0.3485,0.36,0.0,1
9599,1,1,2,21,0,4,1,1,0.3,0.3182,0.52,0.0896,1
9600,1,1,2,22,0,4,1,2,0.3,0.3333,0.56,0.0,0
9601,1,1,2,23,0,4,1,2,0.3,0.3333,0.52,0.0,0
9602,1,1,2,0,0,5,1,2,0.28,0.303,0.65,0.0896,0
9603,1,1,2,1,0,5,1,2,0.28,0.303,0.61,0.0896,0
9604,1,1,2,2,0,5,1,1,0.26,0.2879,0.52,0.0896,0
9605,1,1,2,3,0,5,1,1,0.26,0.2879,0.56,0.0896,0
9606,1,1,2,4,0,5,1,1,0.26,0.2879,0.56,0.0896,0
9607,1,1,2,5,0,5,1,1,0.24,0.2273,0.52,0.2239,0
9608,1,1,2,6,0,5,1,1,0.2,0.197,0.59,0.194,0
9609,1,1,2,7,0,5,1,1,0.2,0.2121,0.59,0.1642,1
9610,1,1,2,8,0,5,1,1,0.2,0.2121,0.59,0.1642,1
9611,1,1,2,9,0,5,1,1,0.22,0.2273,0.55,0.1642,1
9612,1,1,2,10,0,5,1,2,0.26,0.2727,0.48,0.1343,0
9613,1,1,2,11,0,5,1,2,0.28,0.2879,0.45,0.1045,1
9614,1,1,2,12,0,5,1,2,0.3,0.303,0.42,0.1343,1
9615,1,1,2,13,0,5,1,2,0.3,0.3182,0.42,0.0896,1
9616,1,1,2,14,0,5,1,2,0.32,0.3333,0.39,0.0896,1
9617,1,1,2,15,0,5,1,2,0.32,0.3333,0.45,0.1343,1
9618,1,1,2,16,0,5,1,2,0.34,0.3182,0.42,0.2537,1
9619,1,1,2,17,0,5,1,2,0.34,0.3333,0.42,0.194,1
9620,1,1,2,18,0,5,1,3,0.3,0.303,0.61,0.1343,1
9621,1,1,2,19,0,5,1,2,0.32,0.3485,0.57,0.0,1
9622,1,1,2,20,0,5,1,2,0.32,0.3485,0.57,0.0,1
9623,1,1,2,21,0,5,1,2,0.32,0.3333,0.66,0.0896,0
9624,1,1,2,22,0,5,1,2,0.32,0.3485,0.66,0.0,0
9625,1,1,2,23,0,5,1,2,0.3,0.3182,0.7,0.0896,0
9626,1,1,2,0,0,6,0,2,0.3,0.303,0.7,0.1343,0
9627,1,1,2,1,0,6,0,3,0.28,0.2879,0.81,0.1343,0
9628,1,1,2,2,0,6,0,3,0.26,0.2576,0.81,0.194,0
9629,1,1,2,3,0,6,0,3,0.24,0.2273,0.87,0.2239,0
9630,1,1,2,4,0,6,0,3,0.24,0.2273,0.87,0.2239,0
9631,1,1,2,5,0,6,0,3,0.22,0.2273,0.93,0.1642,0
9632,1,1,2,6,0,6,0,3,0.22,0.2273,0.93,0.1343,0
9633,1,1,2,7,0,6,0,3,0.22,0.2273,0.93,0.1343,0
9634,1,1,2,8,0,6,0,3,0.22,0.2273,0.93,0.1343,0
9635,1,1,2,9,0,6,0,3,0.22,0.2424,0.93,0.1045,0
9636,1,1,2,10,0,6,0,3,0.22,0.2424,0.93,0.1045,1
9637,1,1,2,11,0,6,0,2,0.24,0.2576,0.81,0.1045,1
9638,1,1,2,12,0,6,0,2,0.26,0.2576,0.81,0.1642,1
9639,1,1,2,13,0,6,0,2,0.26,0.2424,0.81,0.2836,1
9640,1,1,2,14,0,6,0,2,0.26,0.2424,0.81,0.2537,1
9641,1,1,2,15,0,6,0,2,0.3,0.2727,0.61,0.2985,0
9642,1,1,2,16,0,6,0,3,0.22,0.197,0.75,0.4179,1
9643,1,1,2,17,0,6,0,3,0.22,0.1818,0.69,0.4627,1
9644,1,1,2,18,0,6,0,2,0.22,0.1818,0.47,0.6567,0
9645,1,1,2,19,0,6,0,2,0.2,0.1515,0.4,0.5522,0
9646,1,1,2,20,0,6,0,2,0.16,0.1212,0.43,0.5522,0
9647,1,1,2,21,0,6,0,1,0.14,0.0758,0.43,0.6418,0
9648,1,1,2,22,0,6,0,2,0.14,0.1061,0.39,0.3881,0
9649,1,1,2,23,0,6,0,3,0.12,0.0758,0.5,0.4925,0
9650,1,1,2,0,0,0,0,3,0.1,0.0758,0.68,0.3881,0
9651,1,1,2,1,0,0,0,3,0.08,0.0455,0.79,0.4627,0
9652,1,1,2,2,0,0,0,2,0.1,0.0606,0.58,0.5821,0
9653,1,1,2,3,0,0,0,2,0.1,0.0455,0.46,0.6866,0
9654,1,1,2,4,0,0,0,2,0.1,0.0455,0.46,0.7164,0
9655,1,1,2,5,0,0,0,1,0.1,0.0758,0.49,0.3881,0
9656,1,1,2,6,0,0,0,1,0.1,0.0758,0.49,0.3881,0
9657,1,1,2,7,0,0,0,1,0.08,0.0909,0.53,0.194,0
9658,1,1,2,8,0,0,0,1,0.08,0.0758,0.53,0.2537,0
9659,1,1,2,9,0,0,0,1,0.1,0.0909,0.49,0.2985,0
9660,1,1,2,10,0,0,0,1,0.12,0.1061,0.42,0.3582,0
9661,1,1,2,11,0,0,0,1,0.12,0.1061,0.42,0.2985,0
9662,1,1,2,12,0,0,0,1,0.14,0.0758,0.39,0.6418,0
9663,1,1,2,13,0,0,0,1,0.16,0.1212,0.4,0.4478,0
9664,1,1,2,14,0,0,0,1,0.16,0.1212,0.4,0.5224,0
9665,1,1,2,15,0,0,0,1,0.16,0.1212,0.4,0.5522,1
9666,1,1,2,16,0,0,0,1,0.2,0.1667,0.34,0.4627,1
9667,1,1,2,17,0,0,0,1,0.18,0.1515,0.37,0.4179,0
9668,1,1,2,18,0,0,0,1,0.16,0.1212,0.4,0.4627,0
9669,1,1,2,19,0,0,0,1,0.16,0.1364,0.4,0.2836,0
9670,1,1,2,20,0,0,0,1,0.14,0.1212,0.42,0.3284,0
9671,1,1,2,21,0,0,0,1,0.14,0.1212,0.43,0.2985,0
9672,1,1,2,22,0,0,0,1,0.14,0.1515,0.43,0.1642,0
9673,1,1,2,23,0,0,0,1,0.14,0.1364,0.43,0.2239,0
9674,1,1,2,0,0,1,1,1,0.14,0.1364,0.46,0.2239,0
9675,1,1,2,1,0,1,1,1,0.12,0.1212,0.5,0.2239,0
